Date,Price,Open,High,Low,Vol.,Change %
07/04/2023,36.14,37.63,38.16,36.06,140.47K,-3.97%
07/03/2023,37.63,38.26,38.44,37.26,154.96K,-1.62%
07/02/2023,38.26,38.13,38.38,36.78,160.17K,0.34%
07/01/2023,38.13,37.73,39.28,37.5,269.24K,1.06%
06/30/2023,37.73,34.22,38.96,33.94,439.72K,10.26%
06/29/2023,34.22,33.77,34.64,33.62,72.94K,1.32%
06/28/2023,33.77,36.04,36.06,32.67,118.27K,-6.28%
06/27/2023,36.04,36.06,37.2,35.25,295.09K,-0.07%
06/26/2023,36.06,35.41,37.02,34.12,295.89K,1.84%
06/25/2023,35.41,35.11,36.9,34.88,165.38K,0.85%
06/24/2023,35.11,34.7,35.77,34.02,177.56K,1.20%
06/23/2023,34.7,32.9,35.62,32.81,242.22K,5.45%
06/22/2023,32.9,33.46,34.59,32.81,179.44K,-1.65%
06/21/2023,33.46,32.79,34.28,32.6,208.57K,2.03%
06/20/2023,32.79,30.83,32.98,30.75,298.48K,6.35%
06/19/2023,30.83,30.23,31.13,29.97,71.56K,2.03%
06/18/2023,30.22,31.11,31.23,30.05,66.88K,-2.88%
06/17/2023,31.11,30.62,31.47,30.46,70.56K,1.61%
06/16/2023,30.62,29.65,31.08,29.45,124.04K,3.29%
06/15/2023,29.65,29.04,29.96,28.83,116.07K,2.08%
06/14/2023,29.04,29.68,30.44,28.14,187.35K,-2.19%
06/13/2023,29.69,29.11,29.71,28.61,150.94K,2.01%
06/12/2023,29.11,29.12,29.47,28.17,172.99K,-0.05%
06/11/2023,29.12,29.78,30.04,28.55,178.32K,-2.19%
06/10/2023,29.78,38.43,38.53,25.24,790.44K,-22.52%
06/09/2023,38.43,38.78,39.26,38.07,53.18K,-0.90%
06/08/2023,38.78,38.47,39.25,37.57,64.52K,0.79%
06/07/2023,38.47,40.09,40.09,38.0,88.26K,-3.99%
06/06/2023,40.07,39.09,40.26,37.87,112.54K,2.51%
06/05/2023,39.09,42.57,42.74,37.89,192.38K,-8.17%
06/04/2023,42.57,42.6,43.5,42.24,57.31K,-0.07%
06/03/2023,42.6,42.69,43.39,42.19,60.38K,-0.22%
06/02/2023,42.69,41.84,42.9,41.45,77.88K,2.03%
06/01/2023,41.84,41.83,42.33,40.9,116.91K,0.00%
05/31/2023,41.84,43.85,44.3,41.48,114.95K,-4.59%
05/30/2023,43.85,43.3,44.12,42.9,66.77K,1.28%
05/29/2023,43.3,43.85,44.11,42.88,72.40K,-1.25%
05/28/2023,43.85,42.22,44.27,42.1,70.38K,3.87%
05/27/2023,42.22,41.91,42.5,41.7,49.43K,0.75%
05/26/2023,41.9,40.93,42.29,40.79,66.10K,2.37%
05/25/2023,40.93,41.07,41.58,39.76,88.06K,-0.34%
05/24/2023,41.07,43.39,43.41,40.35,144.16K,-5.34%
05/23/2023,43.39,43.42,44.57,43.11,73.40K,-0.08%
05/22/2023,43.42,43.89,44.25,43.0,55.27K,-1.08%
05/21/2023,43.9,44.33,44.37,43.09,79.61K,-0.97%
05/20/2023,44.33,44.48,44.51,43.75,68.23K,-0.34%
