"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2019","28.37","28.38","28.65","27.73","525.37K","-0.05%"
"12/20/2019","28.38","28.51","28.74","27.99","753.14K","-0.45%"
"12/19/2019","28.51","29.24","29.67","28.04","1.41M","-2.49%"
"12/18/2019","29.24","27.74","29.91","26.49","2.72M","5.42%"
"12/17/2019","27.74","29.54","29.65","26.60","1.97M","-6.13%"
"12/16/2019","29.55","32.89","33.03","29.12","1.70M","-10.15%"
"12/15/2019","32.89","32.07","33.55","31.40","743.70K","2.53%"
"12/14/2019","32.07","33.29","33.32","30.71","694.83K","-3.66%"
"12/13/2019","33.29","31.82","33.75","30.81","847.59K","4.79%"
"12/12/2019","31.77","31.38","31.97","30.23","1.05M","1.25%"
"12/11/2019","31.38","30.01","32.16","29.91","806.82K","4.57%"
"12/10/2019","30.01","30.98","30.98","29.50","876.53K","-2.98%"
"12/09/2019","30.93","29.30","32.24","28.91","1.11M","5.56%"
"12/08/2019","29.30","29.54","29.73","28.98","674.30K","-0.80%"
"12/07/2019","29.54","29.15","30.16","29.10","567.68K","1.32%"
"12/06/2019","29.15","30.17","30.31","28.32","899.57K","-3.36%"
"12/05/2019","30.17","26.68","30.73","26.67","1.14M","13.09%"
"12/04/2019","26.67","27.26","28.68","26.43","1.31M","-2.14%"
"12/03/2019","27.26","27.66","28.05","27.01","626.80K","-1.45%"
"12/02/2019","27.66","27.92","28.18","27.25","749.73K","-0.93%"
"12/01/2019","27.92","29.04","29.09","27.26","1.04M","-3.86%"
"11/30/2019","29.04","29.33","29.60","28.23","728.38K","-1.01%"
"11/29/2019","29.33","28.61","29.76","28.46","1.02M","2.51%"
"11/28/2019","28.61","28.45","29.41","28.06","1.00M","0.59%"
"11/27/2019","28.45","28.18","29.37","26.84","1.66M","0.93%"
"11/26/2019","28.18","27.24","28.37","27.09","1.09M","3.45%"
"11/25/2019","27.24","27.25","28.43","25.14","2.46M","0.00%"
"11/24/2019","27.25","29.57","29.84","27.12","1.11M","-7.85%"
"11/23/2019","29.57","29.01","30.04","28.54","1.16M","1.94%"
"11/22/2019","29.01","31.42","31.90","27.81","2.91M","-7.67%"
"11/21/2019","31.42","33.75","34.11","30.60","1.54M","-6.91%"
"11/20/2019","33.75","34.06","34.65","33.55","753.38K","-0.91%"
"11/19/2019","34.06","34.61","34.81","33.13","908.72K","-1.59%"
"11/18/2019","34.61","35.82","36.14","33.83","918.96K","-3.39%"
"11/17/2019","35.82","35.84","36.40","35.32","584.30K","-0.05%"
"11/16/2019","35.84","36.06","36.36","35.64","530.03K","-0.60%"
"11/15/2019","36.06","36.41","36.51","35.19","1.24M","-1.10%"
"11/14/2019","36.46","36.76","37.05","35.96","748.75K","-0.83%"
"11/13/2019","36.76","36.89","37.52","35.44","632.15K","-0.34%"
"11/12/2019","36.89","36.58","37.45","36.31","790.97K","0.23%"
"11/11/2019","36.81","37.52","37.84","36.31","801.53K","-1.91%"
"11/10/2019","37.52","36.77","38.23","36.21","984.52K","2.04%"
"11/09/2019","36.77","36.52","37.29","36.29","621.13K","0.68%"
"11/08/2019","36.53","38.70","39.02","35.98","1.20M","-5.48%"
"11/07/2019","38.64","38.79","39.38","38.04","1.06M","-0.40%"
"11/06/2019","38.80","38.66","39.61","38.15","1.20M","0.32%"
"11/05/2019","38.68","37.67","39.34","37.15","1.32M","2.69%"
"11/04/2019","37.67","37.11","38.27","36.67","1.01M","1.51%"
"11/03/2019","37.11","37.61","37.87","36.65","766.49K","-1.34%"
"11/02/2019","37.61","37.64","38.02","36.47","622.41K","-0.08%"
"11/01/2019","37.64","37.56","37.91","36.84","983.59K","0.22%"
"10/31/2019","37.56","38.40","38.68","36.90","1.28M","-2.21%"
"10/30/2019","38.40","39.13","39.70","37.28","1.68M","-1.86%"
"10/29/2019","39.13","37.82","39.76","37.76","1.83M","3.47%"
"10/28/2019","37.82","37.27","42.26","37.27","2.21M","1.46%"
"10/27/2019","37.28","36.01","39.26","35.30","2.37M","3.52%"
"10/26/2019","36.01","37.10","38.84","35.13","3.74M","-2.87%"
"10/25/2019","37.07","33.12","37.55","33.06","2.77M","11.95%"
"10/24/2019","33.12","32.90","33.38","32.19","1.18M","0.65%"
"10/23/2019","32.90","35.80","36.08","31.91","2.19M","-8.09%"
"10/22/2019","35.80","36.75","36.93","35.77","777.31K","-2.61%"
"10/21/2019","36.76","36.33","37.03","35.89","821.79K","1.17%"
"10/20/2019","36.33","35.97","36.80","35.51","896.37K","1.30%"
"10/19/2019","35.86","35.81","36.47","35.45","892.17K","0.14%"
"10/18/2019","35.81","36.26","36.91","35.43","975.87K","-1.21%"
"10/17/2019","36.25","35.77","36.87","35.49","892.77K","1.24%"
"10/16/2019","35.81","36.81","37.40","35.34","1.03M","-2.72%"
"10/15/2019","36.81","37.13","37.60","36.34","1.18M","-0.85%"
"10/14/2019","37.13","36.84","37.40","36.44","833.45K","0.79%"
"10/13/2019","36.84","36.58","37.54","36.27","750.41K","0.70%"
"10/12/2019","36.58","36.04","37.20","35.80","888.97K","1.51%"
"10/11/2019","36.04","37.46","38.28","36.02","1.75M","-3.70%"
"10/10/2019","37.42","38.02","38.25","37.01","1.32M","-1.56%"
"10/09/2019","38.02","36.48","38.27","36.08","1.70M","4.20%"
"10/08/2019","36.48","37.36","38.01","36.11","1.21M","-2.35%"
"10/07/2019","37.36","35.58","37.95","35.10","1.51M","5.01%"
"10/06/2019","35.58","36.87","37.18","35.24","976.53K","-3.52%"
"10/05/2019","36.87","37.03","37.24","36.36","816.77K","-0.43%"
"10/04/2019","37.03","37.33","37.66","35.97","1.04M","-0.79%"
"10/03/2019","37.33","38.17","38.33","36.38","1.05M","-2.20%"
"10/02/2019","38.17","38.25","38.49","37.29","1.05M","-0.21%"
"10/01/2019","38.25","38.60","39.72","37.78","1.82M","-0.91%"
"09/30/2019","38.60","37.85","39.99","36.27","1.74M","1.94%"
"09/29/2019","37.87","40.34","40.47","36.30","1.36M","-6.13%"
"09/28/2019","40.34","37.44","40.99","37.01","1.74M","7.74%"
"09/27/2019","37.44","35.00","38.00","34.54","1.89M","6.95%"
"09/26/2019","35.00","37.98","38.88","33.24","2.47M","-7.85%"
"09/25/2019","37.98","35.91","44.32","35.50","3.06M","5.78%"
"09/24/2019","35.91","44.09","45.86","35.30","4.27M","-18.55%"
"09/23/2019","44.09","46.24","46.31","43.51","1.22M","-4.66%"
"09/22/2019","46.24","47.67","47.92","45.77","1.33M","-2.99%"
"09/21/2019","47.67","48.83","49.49","47.50","1.25M","-2.46%"
"09/20/2019","48.87","50.93","51.44","48.02","1.36M","-4.05%"
"09/19/2019","50.93","52.58","52.79","48.27","2.46M","-3.13%"
"09/18/2019","52.58","50.61","53.52","50.09","1.71M","3.89%"
"09/17/2019","50.61","48.54","51.43","47.40","2.12M","4.27%"
"09/16/2019","48.54","46.75","49.81","46.58","1.66M","3.84%"
"09/15/2019","46.74","46.18","47.64","45.56","962.93K","1.23%"
"09/14/2019","46.18","44.58","46.90","44.31","921.29K","3.59%"
