"Date","Price","Open","High","Low","Vol.","Change %"
"09/26/2022","145.689","140.991","146.109","139.620","87.82K","3.33%"
"09/25/2022","140.991","141.680","144.642","140.090","65.64K","-0.49%"
"09/24/2022","141.680","141.531","143.984","140.552","80.56K","0.11%"
"09/23/2022","141.531","144.135","146.200","137.662","106.31K","-1.81%"
"09/22/2022","144.135","135.082","144.201","134.066","120.83K","6.61%"
"09/21/2022","135.200","142.384","145.314","134.460","129.74K","-5.05%"
"09/20/2022","142.384","140.580","143.297","139.581","130.10K","1.28%"
"09/19/2022","140.580","140.706","141.787","135.304","144.83K","-0.09%"
"09/18/2022","140.706","147.544","149.078","137.937","140.80K","-4.63%"
"09/17/2022","147.544","149.098","151.904","147.446","105.36K","-1.04%"
